Uid,Pid,Time
740,1503,2012-05-05 15:00
787,290,2012-05-05 15:03
693,1789,2012-05-05 15:04
493,953,2012-05-05 15:06
370,893,2012-05-05 15:10
741,51,2012-05-05 15:11
189,2350,2012-05-05 15:12
738,283,2012-05-05 15:13
640,356,2012-05-05 15:13
189,1468,2012-05-05 15:14
731,1782,2012-05-05 15:14
366,371,2012-05-05 15:15
366,1789,2012-05-05 15:15
474,1504,2012-05-05 15:21
474,1789,2012-05-05 15:22
247,695,2012-05-05 15:24
450,2629,2012-05-05 15:24
82,16,2012-05-05 15:26
27,1546,2012-05-05 15:27
559,143,2012-05-05 15:30
622,378,2012-05-05 15:31
474,1504,2012-05-05 15:34
568,455,2012-05-05 15:35
229,2106,2012-05-05 15:38
75,823,2012-05-05 15:45
75,2569,2012-05-05 15:45
75,1148,2012-05-05 15:46
352,2627,2012-05-05 15:47
346,2385,2012-05-05 15:48
487,1326,2012-05-05 15:49
87,2460,2012-05-05 15:50
509,1582,2012-05-05 15:51
48,260,2012-05-05 15:51
439,2734,2012-05-05 15:54
740,549,2012-05-05 15:57
740,1461,2012-05-05 15:58
740,894,2012-05-05 15:58
740,1345,2012-05-05 15:58
740,1416,2012-05-05 15:59
141,1649,2012-05-05 16:00
740,1789,2012-05-05 16:01
27,1546,2012-05-05 16:02
805,1708,2012-05-05 16:02
432,225,2012-05-05 16:05
667,2687,2012-05-05 16:09
544,1789,2012-05-05 16:09
231,1590,2012-05-05 16:10
738,2280,2012-05-05 16:13
738,142,2012-05-05 16:14
231,1232,2012-05-05 16:14
639,1251,2012-05-05 16:19
746,1771,2012-05-05 16:20
241,1908,2012-05-05 16:20
75,171,2012-05-05 16:21
606,2041,2012-05-05 16:21
75,522,2012-05-05 16:21
606,1056,2012-05-05 16:25
322,378,2012-05-05 16:26
384,287,2012-05-05 16:29
75,385,2012-05-05 16:35
75,207,2012-05-05 16:35
75,1101,2012-05-05 16:36
574,76,2012-05-05 16:38
240,2237,2012-05-05 16:40
231,1264,2012-05-05 16:40
404,2606,2012-05-05 16:43
592,983,2012-05-05 16:46
55,1789,2012-05-05 16:46
644,1789,2012-05-05 16:48
308,1943,2012-05-05 16:49
568,2596,2012-05-05 16:49
87,2167,2012-05-05 16:51
474,1113,2012-05-05 16:52
614,2143,2012-05-05 16:52
802,2099,2012-05-05 16:55
738,1820,2012-05-05 16:58
738,1608,2012-05-05 16:59
340,1588,2012-05-05 16:59
87,1789,2012-05-05 16:59
112,998,2012-05-05 17:00
49,2198,2012-05-05 17:00
140,1590,2012-05-05 17:03
104,200,2012-05-05 17:04
322,1741,2012-05-05 17:04
82,537,2012-05-05 17:06
548,1590,2012-05-05 17:09
56,1789,2012-05-05 17:10
661,129,2012-05-05 17:10
89,2486,2012-05-05 17:11
346,325,2012-05-05 17:13
620,1981,2012-05-05 17:14
592,2791,2012-05-05 17:17
515,1789,2012-05-05 17:20
467,789,2012-05-05 17:21
805,840,2012-05-05 17:22
568,137,2012-05-05 17:24
151,1430,2012-05-05 17:29
362,2690,2012-05-05 17:30
620,298,2012-05-05 17:31
327,405,2012-05-05 17:31
745,736,2012-05-05 17:31
327,2015,2012-05-05 17:31
152,1933,2012-05-05 17:32
579,2490,2012-05-05 17:33
740,1075,2012-05-05 17:35
420,2330,2012-05-05 17:36
151,1471,2012-05-05 17:37
299,937,2012-05-05 17:42
420,1789,2012-05-05 17:44
82,689,2012-05-05 17:47
673,858,2012-05-05 17:51
298,1110,2012-05-05 17:52
335,1970,2012-05-05 17:56
10,810,2012-05-05 17:57
312,2173,2012-05-05 17:59
480,2028,2012-05-05 18:00
95,1860,2012-05-05 18:02
464,2095,2012-05-05 18:03
151,1480,2012-05-05 18:05
467,1789,2012-05-05 18:08
163,2800,2012-05-05 18:10
467,1624,2012-05-05 18:12
715,1627,2012-05-05 18:12
298,2405,2012-05-05 18:12
151,1902,2012-05-05 18:14
467,588,2012-05-05 18:15
561,533,2012-05-05 18:15
204,2680,2012-05-05 18:16
606,2348,2012-05-05 18:20
606,47,2012-05-05 18:20
606,2781,2012-05-05 18:20
24,351,2012-05-05 18:21
545,2106,2012-05-05 18:22
151,1999,2012-05-05 18:25
204,2448,2012-05-05 18:26
715,2553,2012-05-05 18:31
434,2796,2012-05-05 18:33
497,1344,2012-05-05 18:42
98,1789,2012-05-05 18:42
98,829,2012-05-05 18:42
49,1443,2012-05-05 18:45
49,1895,2012-05-05 18:45
322,1789,2012-05-05 18:48
673,1319,2012-05-05 18:50
740,2545,2012-05-05 18:53
693,1610,2012-05-05 18:53
141,489,2012-05-05 18:54
503,1789,2012-05-05 18:55
137,2624,2012-05-05 18:55
189,531,2012-05-05 18:55
183,2460,2012-05-05 18:57
312,360,2012-05-05 19:01
204,2131,2012-05-05 19:02
197,2782,2012-05-05 19:02
197,1338,2012-05-05 19:02
241,1678,2012-05-05 19:05
204,2151,2012-05-05 19:05
791,1877,2012-05-05 19:06
1,1048,2012-05-05 19:13
1,1436,2012-05-05 19:14
1,409,2012-05-05 19:16
561,491,2012-05-05 19:16
1,2269,2012-05-05 19:18
1,476,2012-05-05 19:19
1,84,2012-05-05 19:21
1,2265,2012-05-05 19:23
625,2017,2012-05-05 19:23
339,513,2012-05-05 19:25
524,2535,2012-05-05 19:26
592,208,2012-05-05 19:29
787,2313,2012-05-05 19:34
231,458,2012-05-05 19:34
608,1789,2012-05-05 19:36
451,1789,2012-05-05 19:38
10,810,2012-05-05 19:38
89,2486,2012-05-05 19:40
797,2253,2012-05-05 19:42
571,810,2012-05-05 19:42
312,1832,2012-05-05 19:42
420,1616,2012-05-05 19:44
567,2662,2012-05-05 19:45
188,371,2012-05-05 19:46
797,2444,2012-05-05 19:49
241,1264,2012-05-05 19:50
312,2106,2012-05-05 19:51
624,2520,2012-05-05 19:53
624,1097,2012-05-05 19:53
624,654,2012-05-05 19:53
624,565,2012-05-05 19:53
624,1127,2012-05-05 19:53
75,1291,2012-05-05 19:54
624,1225,2012-05-05 19:54
624,1127,2012-05-05 19:54
624,2429,2012-05-05 19:54
624,2437,2012-05-05 19:54
624,1989,2012-05-05 19:54
75,2504,2012-05-05 19:55
151,927,2012-05-05 19:56
590,1944,2012-05-05 19:58
641,1207,2012-05-05 19:58
438,2651,2012-05-05 20:06
439,956,2012-05-05 20:07
339,1655,2012-05-05 20:07
322,9,2012-05-05 20:07
694,688,2012-05-05 20:07
322,2300,2012-05-05 20:08
809,2653,2012-05-05 20:10
342,1829,2012-05-05 20:13
620,1981,2012-05-05 20:13
27,1418,2012-05-05 20:13
342,932,2012-05-05 20:14
455,1979,2012-05-05 20:16
190,2463,2012-05-05 20:16
50,80,2012-05-05 20:16
455,658,2012-05-05 20:17
305,2650,2012-05-05 20:18
339,1691,2012-05-05 20:18
611,2310,2012-05-05 20:20
297,1944,2012-05-05 20:21
140,1411,2012-05-05 20:22
46,536,2012-05-05 20:24
342,2114,2012-05-05 20:25
339,115,2012-05-05 20:26
333,491,2012-05-05 20:26
84,1415,2012-05-05 20:27
70,1326,2012-05-05 20:27
342,2613,2012-05-05 20:27
453,1745,2012-05-05 20:27
453,1018,2012-05-05 20:27
694,388,2012-05-05 20:32
709,961,2012-05-05 20:34
84,1789,2012-05-05 20:36
251,2512,2012-05-05 20:38
157,1738,2012-05-05 20:44
151,2685,2012-05-05 20:44
729,2287,2012-05-05 20:45
694,2392,2012-05-05 20:46
475,2398,2012-05-05 20:47
189,347,2012-05-05 20:47
694,2519,2012-05-05 21:08
694,388,2012-05-05 23:05
694,2392,2012-05-06 00:24
231,458,2012-05-06 12:27
641,1121,2012-05-06 12:27
614,2143,2012-05-06 12:28
625,1147,2012-05-06 12:29
538,517,2012-05-06 12:29
650,648,2012-05-06 12:30
797,2444,2012-05-06 12:31
622,491,2012-05-06 12:33
61,378,2012-05-06 12:33
403,1179,2012-05-06 12:34
368,2435,2012-05-06 12:42
246,442,2012-05-06 12:45
125,306,2012-05-06 12:47
43,713,2012-05-06 12:50
641,775,2012-05-06 12:52
637,129,2012-05-06 12:54
480,2028,2012-05-06 12:55
547,706,2012-05-06 12:56
530,1829,2012-05-06 12:57
622,2119,2012-05-06 12:57
233,665,2012-05-06 12:57
43,626,2012-05-06 13:00
304,1103,2012-05-06 13:00
284,2178,2012-05-06 13:01
719,1789,2012-05-06 13:02
104,2242,2012-05-06 13:09
413,143,2012-05-06 13:13
241,2112,2012-05-06 13:13
625,1438,2012-05-06 13:19
693,341,2012-05-06 13:21
466,1699,2012-05-06 13:22
87,1207,2012-05-06 13:23
204,1310,2012-05-06 13:25
204,632,2012-05-06 13:25
136,293,2012-05-06 13:26
644,2300,2012-05-06 13:29
418,2071,2012-05-06 13:30
510,2805,2012-05-06 13:30
418,1338,2012-05-06 13:33
449,466,2012-05-06 13:40
104,728,2012-05-06 13:42
644,86,2012-05-06 13:43
612,60,2012-05-06 13:43
241,1908,2012-05-06 13:44
667,2750,2012-05-06 13:45
27,1418,2012-05-06 13:48
366,371,2012-05-06 13:49
418,1663,2012-05-06 13:50
474,2415,2012-05-06 13:51
474,1504,2012-05-06 13:51
582,1572,2012-05-06 13:51
545,1654,2012-05-06 13:52
524,820,2012-05-06 13:55
700,1309,2012-05-06 13:55
233,2035,2012-05-06 13:56
304,2794,2012-05-06 14:00
391,2290,2012-05-06 14:01
620,1826,2012-05-06 14:04
488,2681,2012-05-06 14:05
309,2080,2012-05-06 14:08
55,901,2012-05-06 14:08
544,26,2012-05-06 14:09
247,695,2012-05-06 14:12
104,200,2012-05-06 14:13
746,1771,2012-05-06 14:15
776,2386,2012-05-06 14:17
69,631,2012-05-06 14:17
27,1546,2012-05-06 14:17
526,709,2012-05-06 14:17
189,1582,2012-05-06 14:20
505,1721,2012-05-06 14:20
349,1630,2012-05-06 14:21
362,2418,2012-05-06 14:22
776,327,2012-05-06 14:26
86,1670,2012-05-06 14:27
620,1981,2012-05-06 14:29
176,2532,2012-05-06 14:29
729,1425,2012-05-06 14:30
288,1099,2012-05-06 14:30
561,2468,2012-05-06 14:34
108,1160,2012-05-06 14:35
805,729,2012-05-06 14:36
633,1460,2012-05-06 14:36
86,2544,2012-05-06 14:38
505,1306,2012-05-06 14:40
298,1110,2012-05-06 14:41
624,2520,2012-05-06 14:42
624,1097,2012-05-06 14:42
624,654,2012-05-06 14:42
624,565,2012-05-06 14:42
624,1127,2012-05-06 14:42
624,2437,2012-05-06 14:42
624,1225,2012-05-06 14:43
624,1989,2012-05-06 14:43
631,2769,2012-05-06 14:43
75,1871,2012-05-06 14:46
811,395,2012-05-06 14:47
10,628,2012-05-06 14:48
23,129,2012-05-06 14:49
100,1590,2012-05-06 14:49
669,2130,2012-05-06 14:52
199,2236,2012-05-06 14:52
740,1062,2012-05-06 14:53
809,2450,2012-05-06 14:53
740,649,2012-05-06 14:54
647,1746,2012-05-06 14:54
740,141,2012-05-06 14:54
740,2554,2012-05-06 14:54
136,1294,2012-05-06 15:02
439,1953,2012-05-06 15:03
809,1652,2012-05-06 15:04
153,32,2012-05-06 15:06
791,101,2012-05-06 15:08
620,2180,2012-05-06 15:13
809,2653,2012-05-06 15:13
794,556,2012-05-06 15:14
21,2621,2012-05-06 15:18
199,1494,2012-05-06 15:19
153,1517,2012-05-06 15:19
199,802,2012-05-06 15:19
301,2626,2012-05-06 15:23
301,1004,2012-05-06 15:23
75,850,2012-05-06 15:24
75,90,2012-05-06 15:24
75,1291,2012-05-06 15:25
510,775,2012-05-06 15:26
226,1036,2012-05-06 15:28
327,2015,2012-05-06 15:29
667,2687,2012-05-06 15:29
226,2797,2012-05-06 15:29
744,1032,2012-05-06 15:30
171,506,2012-05-06 15:31
634,2393,2012-05-06 15:31
300,2488,2012-05-06 15:32
524,738,2012-05-06 15:33
524,2110,2012-05-06 15:34
524,1993,2012-05-06 15:34
251,2512,2012-05-06 15:35
451,220,2012-05-06 15:36
453,1601,2012-05-06 15:39
403,289,2012-05-06 15:40
125,1109,2012-05-06 15:40
403,2760,2012-05-06 15:40
366,775,2012-05-06 15:41
403,2211,2012-05-06 15:41
231,1264,2012-05-06 15:41
100,2050,2012-05-06 15:41
171,1000,2012-05-06 15:42
403,373,2012-05-06 15:42
403,2091,2012-05-06 15:43
35,658,2012-05-06 15:46
69,658,2012-05-06 15:49
75,2057,2012-05-06 15:50
75,1216,2012-05-06 15:50
108,775,2012-05-06 15:51
125,1503,2012-05-06 15:52
403,1376,2012-05-06 15:52
384,491,2012-05-06 15:56
591,2782,2012-05-06 15:56
441,1910,2012-05-06 15:58
700,2369,2012-05-06 15:59
75,1048,2012-05-06 16:02
75,1436,2012-05-06 16:02
566,2577,2012-05-06 16:03
75,409,2012-05-06 16:05
403,674,2012-05-06 16:06
288,26,2012-05-06 16:07
566,2101,2012-05-06 16:08
204,2680,2012-05-06 16:09
799,2228,2012-05-06 16:11
75,84,2012-05-06 16:11
597,1309,2012-05-06 16:13
171,2415,2012-05-06 16:13
420,2801,2012-05-06 16:20
125,1014,2012-05-06 16:21
432,2567,2012-05-06 16:21
445,1434,2012-05-06 16:22
75,823,2012-05-06 16:24
266,2738,2012-05-06 16:24
75,2569,2012-05-06 16:25
204,2131,2012-05-06 16:28
378,883,2012-05-06 16:31
432,1518,2012-05-06 16:31
124,231,2012-05-06 16:34
607,231,2012-05-06 16:35
321,774,2012-05-06 16:36
432,1663,2012-05-06 16:37
322,886,2012-05-06 16:38
614,710,2012-05-06 16:40
75,823,2012-05-06 16:40
75,1961,2012-05-06 16:42
597,1751,2012-05-06 16:45
709,961,2012-05-06 16:46
802,2099,2012-05-06 16:48
269,1757,2012-05-06 16:49
75,2569,2012-05-06 16:53
35,1309,2012-05-06 16:54
266,1312,2012-05-06 16:55
81,211,2012-05-06 16:56
81,1246,2012-05-06 16:56
809,2653,2012-05-06 16:56
81,2197,2012-05-06 16:57
612,1138,2012-05-06 16:57
612,2552,2012-05-06 16:58
81,2240,2012-05-06 17:00
104,1335,2012-05-06 17:04
809,2655,2012-05-06 17:06
168,2454,2012-05-06 17:10
809,895,2012-05-06 17:11
261,2215,2012-05-06 17:12
141,1070,2012-05-06 17:13
597,2642,2012-05-06 17:13
167,2094,2012-05-06 17:13
571,428,2012-05-06 17:14
104,367,2012-05-06 17:18
125,624,2012-05-06 17:19
411,2532,2012-05-06 17:19
631,2482,2012-05-06 17:20
31,626,2012-05-06 17:22
597,1579,2012-05-06 17:23
624,1127,2012-05-06 17:25
624,2437,2012-05-06 17:25
327,1402,2012-05-06 17:26
624,1555,2012-05-06 17:26
624,2429,2012-05-06 17:26
543,1581,2012-05-06 17:27
809,1775,2012-05-06 17:33
767,2565,2012-05-06 17:36
104,1926,2012-05-06 17:36
36,2397,2012-05-06 17:36
591,1005,2012-05-06 17:37
597,136,2012-05-06 17:39
432,225,2012-05-06 17:39
760,774,2012-05-06 17:45
98,829,2012-05-06 17:52
563,1155,2012-05-06 17:52
246,1326,2012-05-06 17:52
98,1766,2012-05-06 17:53
98,2793,2012-05-06 17:53
327,880,2012-05-06 17:58
624,1097,2012-05-06 17:59
624,2520,2012-05-06 17:59
624,447,2012-05-06 17:59
84,2379,2012-05-06 18:00
179,1174,2012-05-06 18:00
168,190,2012-05-06 18:10
760,2662,2012-05-06 18:13
46,244,2012-05-06 18:13
115,1264,2012-05-06 18:13
335,2109,2012-05-06 18:15
434,2796,2012-05-06 18:16
420,596,2012-05-06 18:20
55,406,2012-05-06 18:22
563,2686,2012-05-06 18:22
656,1385,2012-05-06 18:25
400,981,2012-05-06 18:28
199,2236,2012-05-06 18:30
199,2236,2012-05-06 18:30
623,2177,2012-05-06 18:31
89,2486,2012-05-06 18:35
644,920,2012-05-06 18:36
324,585,2012-05-06 18:38
48,1422,2012-05-06 18:38
177,348,2012-05-06 18:38
539,139,2012-05-06 18:39
104,485,2012-05-06 18:42
641,1784,2012-05-06 18:42
247,744,2012-05-06 18:43
809,2655,2012-05-06 18:48
542,1293,2012-05-06 18:50
50,2038,2012-05-06 18:51
530,1527,2012-05-06 18:53
714,795,2012-05-06 18:58
693,341,2012-05-06 18:59
115,2024,2012-05-06 19:03
63,1132,2012-05-06 19:05
563,2460,2012-05-06 19:05
81,2710,2012-05-06 19:05
49,1443,2012-05-06 19:08
321,26,2012-05-06 19:08
563,2323,2012-05-06 19:09
678,424,2012-05-06 19:10
563,750,2012-05-06 19:12
81,2460,2012-05-06 19:12
151,438,2012-05-06 19:13
69,2145,2012-05-06 19:13
608,704,2012-05-06 19:18
9,186,2012-05-06 19:20
563,175,2012-05-06 19:22
429,647,2012-05-06 19:22
466,47,2012-05-06 19:23
151,2647,2012-05-06 19:24
333,491,2012-05-06 19:25
719,687,2012-05-06 19:28
439,163,2012-05-06 19:29
729,446,2012-05-06 19:30
466,161,2012-05-06 19:30
767,2762,2012-05-06 19:35
61,2285,2012-05-06 19:37
727,610,2012-05-06 19:37
549,2106,2012-05-06 19:40
403,674,2012-05-06 19:42
346,325,2012-05-06 19:47
69,1904,2012-05-06 19:47
563,1125,2012-05-06 19:49
509,1221,2012-05-06 19:49
776,2275,2012-05-06 19:49
24,351,2012-05-06 19:54
559,1561,2012-05-06 19:54
327,994,2012-05-06 19:57
85,2208,2012-05-06 19:57
281,181,2012-05-06 19:58
333,491,2012-05-06 19:59
81,271,2012-05-06 20:08
61,1664,2012-05-06 20:09
69,697,2012-05-06 20:10
151,545,2012-05-06 20:10
559,1480,2012-05-06 20:14
284,2551,2012-05-06 20:15
121,239,2012-05-06 20:17
606,47,2012-05-06 20:18
189,2577,2012-05-06 20:19
620,1981,2012-05-06 20:19
606,2348,2012-05-06 20:21
189,1719,2012-05-06 20:22
606,2781,2012-05-06 20:22
81,1773,2012-05-06 20:25
81,2744,2012-05-06 20:26
559,892,2012-05-06 20:26
559,1293,2012-05-06 20:32
809,2653,2012-05-06 20:34
546,2621,2012-05-06 20:36
61,1203,2012-05-06 20:36
709,961,2012-05-06 20:38
151,396,2012-05-06 20:40
673,858,2012-05-06 20:42
266,818,2012-05-06 20:45
339,1207,2012-05-06 20:49
104,643,2012-05-06 20:52
700,2036,2012-05-06 20:53
157,1738,2012-05-06 20:53
559,704,2012-05-06 20:54
62,892,2012-05-06 20:56
112,520,2012-05-06 21:01
112,2471,2012-05-06 21:01
266,2036,2012-05-06 21:02
626,1459,2012-05-06 21:03
322,886,2012-05-06 21:06
62,508,2012-05-06 21:07
644,86,2012-05-06 21:08
34,430,2012-05-06 21:09
34,1930,2012-05-06 21:10
75,2569,2012-05-06 21:11
75,475,2012-05-06 21:11
400,937,2012-05-06 21:12
385,2059,2012-05-06 21:13
255,465,2012-05-06 21:13
21,892,2012-05-06 21:14
171,473,2012-05-06 21:21
738,2360,2012-05-06 21:21
474,1113,2012-05-06 21:25
420,2330,2012-05-06 21:25
652,148,2012-05-06 21:26
120,304,2012-05-06 21:29
652,2171,2012-05-06 21:30
104,2524,2012-05-06 21:34
221,117,2012-05-06 21:37
309,80,2012-05-06 21:40
538,2016,2012-05-06 21:44
411,610,2012-05-06 21:46
81,2240,2012-05-06 21:55
81,324,2012-05-06 21:56
81,2197,2012-05-06 21:56
339,1025,2012-05-06 22:03
104,1278,2012-05-06 22:06
226,2432,2012-05-06 22:06
242,1159,2012-05-06 22:11
151,1897,2012-05-06 22:12
597,950,2012-05-06 22:13
411,1122,2012-05-06 22:15
730,397,2012-05-06 22:16
652,1838,2012-05-06 22:20
30,33,2012-05-06 22:24
783,385,2012-05-06 22:26
729,629,2012-05-06 22:30
312,1655,2012-05-06 22:36
312,2311,2012-05-06 22:38
199,58,2012-05-06 22:39
811,1365,2012-05-06 22:41
439,2734,2012-05-06 22:43
151,1515,2012-05-06 22:49
799,753,2012-05-06 22:49
312,387,2012-05-06 22:51
612,647,2012-05-06 22:51
483,1383,2012-05-06 22:54
301,124,2012-05-06 22:55
312,2751,2012-05-06 22:55
362,2605,2012-05-06 23:01
291,2803,2012-05-06 23:05
291,1842,2012-05-06 23:05
702,1026,2012-05-06 23:12
75,673,2012-05-06 23:14
75,2569,2012-05-06 23:14
100,35,2012-05-06 23:14
157,1994,2012-05-06 23:17
157,1680,2012-05-06 23:18
157,1198,2012-05-06 23:18
50,2038,2012-05-06 23:19
199,1494,2012-05-06 23:19
199,802,2012-05-06 23:19
788,757,2012-05-06 23:22
788,2146,2012-05-06 23:23
740,1345,2012-05-06 23:25
740,549,2012-05-06 23:25
740,1934,2012-05-06 23:26
740,894,2012-05-06 23:26
740,2545,2012-05-06 23:26
619,1948,2012-05-06 23:30
619,2449,2012-05-06 23:30
619,1922,2012-05-06 23:30
619,2717,2012-05-06 23:30
652,64,2012-05-06 23:31
75,727,2012-05-06 23:37
105,1519,2012-05-06 23:42
31,2226,2012-05-06 23:43
31,1355,2012-05-06 23:44
62,281,2012-05-06 23:47
241,1678,2012-05-06 23:49
75,1216,2012-05-06 23:49
526,1733,2012-05-06 23:51
339,673,2012-05-06 23:55
151,1194,2012-05-06 23:55
104,2289,2012-05-07 00:00
623,1500,2012-05-07 00:00
767,2762,2012-05-07 00:01
234,1834,2012-05-07 00:03
619,1845,2012-05-07 00:03
563,2681,2012-05-07 00:08
247,1779,2012-05-07 00:14
261,2215,2012-05-07 00:15
261,1417,2012-05-07 00:15
84,2575,2012-05-07 00:21
151,2635,2012-05-07 00:24
519,1044,2012-05-07 00:24
204,1829,2012-05-07 00:25
204,2151,2012-05-07 00:26
439,179,2012-05-07 00:28
738,283,2012-05-07 00:31
61,1575,2012-05-07 00:33
104,1278,2012-05-07 00:36
104,2671,2012-05-07 00:36
561,533,2012-05-07 00:42
204,505,2012-05-07 00:43
151,2018,2012-05-07 00:45
186,1023,2012-05-07 00:48
669,1540,2012-05-07 00:48
678,1457,2012-05-07 00:52
678,445,2012-05-07 00:52
563,454,2012-05-07 00:54
400,981,2012-05-07 00:54
151,68,2012-05-07 00:59
740,1075,2012-05-07 01:04
740,477,2012-05-07 01:05
62,892,2012-05-07 01:08
740,2495,2012-05-07 01:10
131,634,2012-05-07 01:14
223,1199,2012-05-07 01:14
104,2789,2012-05-07 01:20
455,1016,2012-05-07 01:25
439,956,2012-05-07 01:26
748,1805,2012-05-07 01:31
346,1983,2012-05-07 01:34
792,1125,2012-05-07 01:38
176,521,2012-05-07 01:41
439,179,2012-05-07 01:42
740,145,2012-05-07 01:47
130,1490,2012-05-07 01:49
130,67,2012-05-07 01:49
130,1844,2012-05-07 01:49
62,223,2012-05-07 01:50
563,1155,2012-05-07 01:51
104,415,2012-05-07 01:52
730,397,2012-05-07 02:06
490,525,2012-05-07 02:07
729,2522,2012-05-07 02:30
792,1644,2012-05-07 02:32
652,26,2012-05-07 02:35
104,2619,2012-05-07 02:38
61,566,2012-05-07 02:45
652,577,2012-05-07 02:50
483,1383,2012-05-07 02:58
309,832,2012-05-07 03:09
85,2026,2012-05-07 03:28
85,2208,2012-05-07 03:30
652,2171,2012-05-07 03:43
749,842,2012-05-07 04:14
375,1727,2012-05-07 04:29
375,1210,2012-05-07 04:29
650,648,2012-05-07 04:35
693,1847,2012-05-07 04:42
339,1301,2012-05-07 04:46
176,229,2012-05-07 05:01
176,644,2012-05-07 05:01
279,548,2012-05-07 05:07
279,41,2012-05-07 05:07
403,2760,2012-05-07 05:17
809,876,2012-05-07 05:22
509,531,2012-05-07 05:23
678,2661,2012-05-07 05:30
162,496,2012-05-07 05:31
291,150,2012-05-07 05:33
291,2419,2012-05-07 05:34
650,1095,2012-05-07 05:42
308,1521,2012-05-07 05:50
239,1025,2012-05-07 05:53
247,695,2012-05-07 05:56
619,590,2012-05-07 05:59
168,190,2012-05-07 05:59
619,1948,2012-05-07 06:00
288,1389,2012-05-07 06:09
489,1464,2012-05-07 06:10
489,1928,2012-05-07 06:13
509,976,2012-05-07 06:17
288,2273,2012-05-07 06:18
288,1268,2012-05-07 06:21
625,2156,2012-05-07 06:28
625,946,2012-05-07 06:31
359,113,2012-05-07 06:33
809,1143,2012-05-07 06:35
776,327,2012-05-07 06:35
776,785,2012-05-07 06:35
620,1157,2012-05-07 06:36
489,2577,2012-05-07 06:38
391,403,2012-05-07 06:38
626,1882,2012-05-07 06:38
391,500,2012-05-07 06:39
288,814,2012-05-07 06:47
626,1551,2012-05-07 06:47
359,1920,2012-05-07 06:48
320,168,2012-05-07 06:48
320,1404,2012-05-07 06:48
198,1716,2012-05-07 06:49
714,398,2012-05-07 06:50
327,1827,2012-05-07 06:50
223,1199,2012-05-07 06:50
223,1666,2012-05-07 06:52
124,2549,2012-05-07 06:54
1,727,2012-05-07 06:55
385,2059,2012-05-07 06:57
30,509,2012-05-07 06:59
785,2039,2012-05-07 07:00
379,218,2012-05-07 07:04
634,1506,2012-05-07 07:05
174,1539,2012-05-07 07:07
339,673,2012-05-07 07:08
49,1443,2012-05-07 07:08
339,2320,2012-05-07 07:09
49,1895,2012-05-07 07:09
233,1792,2012-05-07 07:10
359,1039,2012-05-07 07:11
403,2760,2012-05-07 07:12
776,490,2012-05-07 07:13
269,1535,2012-05-07 07:13
442,764,2012-05-07 07:14
442,772,2012-05-07 07:15
359,1040,2012-05-07 07:15
339,1690,2012-05-07 07:16
776,2275,2012-05-07 07:19
788,2146,2012-05-07 07:20
339,248,2012-05-07 07:20
788,2347,2012-05-07 07:20
121,784,2012-05-07 07:24
122,2755,2012-05-07 07:27
746,2250,2012-05-07 07:28
251,1619,2012-05-07 07:29
561,533,2012-05-07 07:32
751,1958,2012-05-07 07:33
1,1545,2012-05-07 07:34
205,636,2012-05-07 07:37
727,770,2012-05-07 07:38
449,2508,2012-05-07 07:38
121,1711,2012-05-07 07:39
439,956,2012-05-07 07:40
1,94,2012-05-07 07:41
785,1703,2012-05-07 07:41
556,1393,2012-05-07 07:41
704,1770,2012-05-07 07:42
489,2577,2012-05-07 07:42
381,941,2012-05-07 07:43
406,1063,2012-05-07 07:43
776,796,2012-05-07 07:44
244,460,2012-05-07 07:45
751,1512,2012-05-07 07:45
244,390,2012-05-07 07:45
244,101,2012-05-07 07:45
785,904,2012-05-07 07:46
776,1412,2012-05-07 07:46
556,1296,2012-05-07 07:48
412,1756,2012-05-07 07:48
659,1090,2012-05-07 07:49
272,2489,2012-05-07 07:49
776,1405,2012-05-07 07:49
805,861,2012-05-07 07:49
1,1207,2012-05-07 07:51
714,2712,2012-05-07 07:51
292,2296,2012-05-07 07:51
294,301,2012-05-07 07:52
379,1831,2012-05-07 07:54
223,46,2012-05-07 07:54
346,325,2012-05-07 07:55
24,351,2012-05-07 07:55
239,1886,2012-05-07 07:55
361,965,2012-05-07 07:56
361,1031,2012-05-07 07:56
767,2603,2012-05-07 07:57
622,990,2012-05-07 07:57
566,1272,2012-05-07 07:58
489,1928,2012-05-07 07:58
171,409,2012-05-07 07:59
805,2021,2012-05-07 07:59
563,1155,2012-05-07 08:00
407,622,2012-05-07 08:00
407,184,2012-05-07 08:00
407,602,2012-05-07 08:00
407,805,2012-05-07 08:00
1,1523,2012-05-07 08:01
220,2378,2012-05-07 08:01
406,1264,2012-05-07 08:02
561,2776,2012-05-07 08:03
220,1888,2012-05-07 08:03
386,1441,2012-05-07 08:04
220,1439,2012-05-07 08:04
703,1428,2012-05-07 08:06
205,1972,2012-05-07 08:07
703,2581,2012-05-07 08:07
626,1906,2012-05-07 08:08
647,188,2012-05-07 08:08
368,626,2012-05-07 08:09
3,1207,2012-05-07 08:11
339,1207,2012-05-07 08:11
526,2025,2012-05-07 08:12
391,601,2012-05-07 08:12
597,1194,2012-05-07 08:13
122,2462,2012-05-07 08:14
456,2309,2012-05-07 08:16
121,273,2012-05-07 08:16
456,4,2012-05-07 08:16
456,2319,2012-05-07 08:16
456,1765,2012-05-07 08:16
456,1256,2012-05-07 08:17
694,688,2012-05-07 08:17
385,2696,2012-05-07 08:18
